time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-03T16:56:56.570Z,42.5953,-111.4331,6.69,2.6,ml,,85,0.298,0.68,us,us2000bsw6,2017-12-07T20:00:08.040Z,"15km ESE of Soda Springs, Idaho",earthquake,2,1.7,0.074,24,reviewed,us,us
2017-09-03T16:49:17.380Z,42.6137,-111.4287,10,4.7,mww,,54,0.285,0.48,us,us2000af5z,2017-12-07T20:00:08.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.8,1.9,0.058,29,reviewed,us,us
2017-09-03T16:45:22.030Z,42.6776,-111.477,6.47,2.5,ml,,141,0.291,0.28,us,us2000af5w,2017-12-07T20:00:08.040Z,"10km ENE of Soda Springs, Idaho",earthquake,1.9,6.1,0.066,30,reviewed,us,us
2017-09-03T16:41:15.250Z,42.6679,-111.4745,6.96,2.6,ml,,140,0.292,0.2,us,us2000af5v,2017-12-07T20:00:08.040Z,"10km E of Soda Springs, Idaho",earthquake,2.3,1.2,0.066,30,reviewed,us,us
2017-09-03T16:09:56.400Z,42.6631,-111.428,8.13,3.6,mwr,,136,0.262,0.48,us,us2000af57,2017-12-07T20:00:07.040Z,"14km E of Soda Springs, Idaho",earthquake,1.4,7.5,0.044,50,reviewed,us,us
2017-09-03T15:57:30.480Z,42.6725,-111.4814,6.88,2.5,ml,,149,0.295,0.25,us,us2000af4y,2017-12-07T20:00:07.040Z,"10km ENE of Soda Springs, Idaho",earthquake,1.4,6.6,0.056,42,reviewed,us,us
2017-09-03T15:51:05.500Z,42.6098,-111.4542,5.98,2.6,ml,,92,0.304,0.4,us,us2000bsw3,2017-12-07T20:00:07.040Z,"13km ESE of Soda Springs, Idaho",earthquake,2,1.9,0.066,30,reviewed,uu,us
2017-09-03T15:47:52.410Z,42.5895,-111.4839,9.46,3.3,mwr,,134,0.333,0.32,us,us2000af4q,2017-12-07T20:00:07.040Z,"12km SE of Soda Springs, Idaho",earthquake,2.5,10.3,0.055,32,reviewed,us,us
2017-09-03T15:40:24.750Z,42.602,-111.4335,5.86,2.6,ml,,134,0.294,0.48,us,us2000af4l,2017-12-07T20:00:07.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.4,5.6,0.059,38,reviewed,us,us
2017-09-03T15:23:36.950Z,42.6186,-111.4718,6.26,2.7,ml,,139,0.31,0.47,us,us2000bsw1,2017-12-07T20:00:07.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.6,6,0.077,22,reviewed,us,us
2017-09-03T15:12:38.730Z,42.6559,-111.4148,6.44,2.8,ml,,135,0.256,0.68,us,us2000af3x,2017-12-07T20:00:07.040Z,"15km E of Soda Springs, Idaho",earthquake,2.2,5.9,0.048,56,reviewed,us,us
2017-09-03T14:54:33.290Z,42.597,-111.4394,12.14,3,ml,,132,0.301,0.51,us,us2000af3n,2017-12-07T20:00:07.040Z,"14km ESE of Soda Springs, Idaho",earthquake,2.3,10.7,0.06,36,reviewed,us,us
2017-09-03T14:42:17.590Z,42.6144,-111.446,10,3.7,mwr,,120,0.296,0.62,us,us2000af3g,2017-12-07T20:00:07.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.1,2,0.05,39,reviewed,us,us
2017-09-03T14:21:51.040Z,42.5993,-111.4353,10,2.5,ml,,134,0.297,0.78,us,us2000af33,2017-12-07T20:00:07.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.4,2,0.064,32,reviewed,us,us
2017-09-03T14:12:52.960Z,42.6073,-111.413,3.1,3.6,mwr,,132,0.279,0.61,us,us2000af2t,2017-12-07T20:00:07.040Z,"16km ESE of Soda Springs, Idaho",earthquake,1.6,6,0.052,35,reviewed,us,us
2017-09-03T14:08:49.200Z,42.5903,-111.439,10,2.6,ml,,134,0.305,0.39,us,us2000bsvy,2017-12-07T20:00:07.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.081,20,reviewed,us,us
2017-09-03T14:07:33.040Z,42.617,-111.4462,10,2.5,ml,,136,0.295,1.01,us,us2000af2l,2017-12-07T20:00:07.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.4,2,0.064,32,reviewed,us,us
2017-09-03T13:56:29.970Z,42.6142,-111.4264,10,3.7,ml,,142,0.283,0.88,us,us2000af2c,2017-12-07T20:00:07.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1.3,2,0.056,42,reviewed,us,us
2017-09-03T13:55:27.210Z,42.6228,-111.4437,6.01,2.5,ml,,180,0.29,0.23,us,us2000af2b,2017-12-07T20:00:07.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.5,1.8,0.105,12,reviewed,uu,us
2017-09-03T13:47:00.470Z,42.643,-111.4339,10,2.7,ml,,135,0.274,0.87,us,us2000af22,2017-12-07T20:00:07.040Z,"14km E of Soda Springs, Idaho",earthquake,2.2,2,0.055,44,reviewed,us,us
2017-09-03T13:19:13.460Z,42.659,-111.4712,10,2.8,ml,,137,0.293,0.48,us,us2000af1j,2017-12-07T20:00:07.040Z,"10km E of Soda Springs, Idaho",earthquake,1.9,2,0.055,44,reviewed,us,us
2017-09-03T13:12:56.140Z,42.6574,-111.4382,10,2.7,ml,,136,0.271,0.6,us,us2000af1g,2017-12-07T20:00:07.040Z,"13km E of Soda Springs, Idaho",earthquake,1.5,2,0.047,60,reviewed,us,us
2017-09-03T13:06:49.140Z,42.6606,-111.4602,10,2.9,ml,,139,0.285,0.8,us,us2000af1e,2017-12-07T20:00:07.040Z,"11km E of Soda Springs, Idaho",earthquake,1.5,2,0.049,54,reviewed,us,us
2017-09-03T11:43:14.610Z,42.5992,-111.4977,1.64,2.8,ml,,56,0.336,0.57,us,us2000af08,2017-12-07T20:00:07.040Z,"10km SE of Soda Springs, Idaho",earthquake,1.1,2.3,0.039,86,reviewed,us,us
2017-09-03T11:23:21.930Z,42.6701,-111.4828,4.4,3.7,mwr,,48,0.297,0.4,us,us2000af06,2017-12-07T20:00:07.040Z,"10km E of Soda Springs, Idaho",earthquake,1.2,5.1,0.035,80,reviewed,us,us
2017-09-03T09:24:04.220Z,42.6568,-111.5087,5,2.9,ml,,139,0.319,0.58,us,us2000aeyw,2017-12-07T20:00:06.040Z,"7km E of Soda Springs, Idaho",earthquake,1.7,1.5,0.048,58,reviewed,us,us
2017-09-03T08:50:47.640Z,42.674,-111.4811,6.83,2.6,ml,,142,0.295,0.38,us,us2000aey8,2017-12-07T20:00:06.040Z,"10km ENE of Soda Springs, Idaho",earthquake,1.4,6.3,0.051,50,reviewed,us,us
2017-09-03T08:24:18.160Z,42.6729,-111.5011,5.65,3.2,ml,,143,0.309,0.54,us,us2000aexw,2017-12-07T20:00:06.040Z,"8km ENE of Soda Springs, Idaho",earthquake,1.2,6.2,0.059,38,reviewed,us,us
2017-09-03T07:15:07.200Z,42.6249,-111.4559,6.39,2.7,ml,,128,0.297,0.5,us,us2000aews,2017-12-07T20:00:06.040Z,"12km ESE of Soda Springs, Idaho",earthquake,1.9,5.2,0.055,44,reviewed,us,us
2017-09-03T07:10:52.230Z,42.6273,-111.4655,6.39,2.8,ml,,138,0.302,0.35,us,us2000aewq,2017-12-07T20:00:06.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.7,6,0.05,52,reviewed,us,us
2017-09-03T07:00:07.440Z,42.6652,-111.4623,10,3,ml,,149,0.284,0.59,us,us2000aewk,2017-12-07T20:00:06.040Z,"11km E of Soda Springs, Idaho",earthquake,2.3,2,0.043,70,reviewed,us,us
2017-09-03T06:44:52.390Z,42.6631,-111.4805,2.5,4,mwr,,138,0.298,0.48,us,us2000aew2,2017-12-07T20:00:06.040Z,"10km E of Soda Springs, Idaho",earthquake,1.9,5,0.035,77,reviewed,us,us
2017-09-03T06:42:04.930Z,42.6422,-111.4522,10,2.7,ml,,138,0.287,0.53,us,us2000aevx,2017-12-07T20:00:06.040Z,"12km E of Soda Springs, Idaho",earthquake,2.3,2,0.05,52,reviewed,us,us
2017-09-03T06:27:39.030Z,31.1731,-103.2636,5,3.1,mb_lg,,77,0.552,0.41,us,us2000aevi,2017-12-07T20:00:06.040Z,"35km SE of Pecos, Texas",earthquake,1.3,1.9,0.064,86,reviewed,us,us
2017-09-03T06:24:36.060Z,31.1217,-103.3225,5,2.7,mb_lg,,57,0.528,1.15,us,us2000aevc,2017-12-07T20:00:06.040Z,"37km SSE of Pecos, Texas",earthquake,3.2,1.9,0.093,39,reviewed,us,us
2017-09-03T06:06:10.840Z,42.4984,-111.2832,10,3.6,ml,,157,0.299,0.38,us,us2000bv7a,2017-12-07T20:00:06.040Z,"19km N of Montpelier, Idaho",earthquake,3.9,2,0.128,8,reviewed,us,us
2017-09-03T06:05:43.070Z,42.651,-111.4884,10,4.1,mwr,,141,0.308,0.66,us,us2000aeve,2017-12-07T20:00:06.040Z,"9km E of Soda Springs, Idaho",earthquake,1.1,2,0.029,112,reviewed,us,us
2017-09-03T06:04:36.820Z,42.6484,-111.4513,10,3.7,mwr,,138,0.283,0.34,us,us2000aeun,2017-12-07T20:00:06.040Z,"12km E of Soda Springs, Idaho",earthquake,1.9,2,,22,reviewed,us,slm
2017-09-03T05:40:56.170Z,42.6504,-111.4522,3.8,2.8,ml,,139,0.283,0.52,us,us2000aeug,2017-12-07T20:00:06.040Z,"12km E of Soda Springs, Idaho",earthquake,1.4,6.9,0.052,48,reviewed,us,us
2017-09-03T05:33:18.830Z,38.8076667,-122.8225,2.1,2.87,md,76,32,0.005354,0.06,nc,nc72884295,2017-12-07T20:00:06.040Z,"6km WNW of The Geysers, California",earthquake,0.08,0.09,0.206,85,reviewed,nc,nc
2017-09-03T04:38:43.630Z,42.6431,-111.4989,10,2.8,ml,,48,0.318,0.69,us,us2000aetj,2017-12-07T20:00:06.040Z,"8km E of Soda Springs, Idaho",earthquake,2.4,2,0.041,78,reviewed,us,us
2017-09-03T04:22:00.940Z,42.6546,-111.4898,10,3.3,ml,,36,0.307,1.06,us,us2000aet9,2017-12-07T20:00:06.040Z,"9km E of Soda Springs, Idaho",earthquake,2.8,2,0.041,80,reviewed,us,us
2017-09-03T04:19:00.840Z,42.6172,-111.4592,10,2.8,ml,,57,0.303,1.1,us,us2000bvpq,2017-12-07T20:00:06.040Z,"12km ESE of Soda Springs, Idaho",earthquake,2.3,2,0.071,26,reviewed,us,us
2017-09-03T04:17:20.320Z,42.6186,-111.4769,10,3.3,ml,,40,0.314,0.73,us,us2000aet7,2017-12-07T20:00:06.040Z,"11km ESE of Soda Springs, Idaho",earthquake,2.2,2,0.039,86,reviewed,us,us
2017-09-03T04:14:36.100Z,42.6301,-111.4797,10,3.3,ml,,55,0.31,0.71,us,us2000al3b,2017-12-07T20:00:06.040Z,"10km ESE of Soda Springs, Idaho",earthquake,1.2,2,0.047,60,reviewed,us,us
2017-09-03T04:13:59.220Z,42.6698,-111.4892,10,3,ml,,58,0.302,0.58,us,us2000awzr,2017-12-07T20:00:06.040Z,"9km E of Soda Springs, Idaho",earthquake,2.3,2,0.066,30,reviewed,us,us
2017-09-03T04:12:32.270Z,42.5758,-111.3851,10,2.9,ml,,65,0.282,0.86,us,us2000bsuv,2017-12-07T20:00:06.040Z,"20km ESE of Soda Springs, Idaho",earthquake,2.7,2,0.059,38,reviewed,us,us
2017-09-03T04:11:53.220Z,42.6541,-111.4569,8.96,2.9,ml,,47,0.285,1.02,us,us2000aesv,2017-12-07T20:00:06.040Z,"12km E of Soda Springs, Idaho",earthquake,2.6,11.6,0.041,79,reviewed,us,us
2017-09-03T04:04:15.560Z,42.6396,-111.5001,10,2.6,ml,,34,0.32,0.7,us,us2000aesm,2017-12-07T20:00:06.040Z,"8km E of Soda Springs, Idaho",earthquake,2.5,2,0.041,78,reviewed,us,us
2017-09-03T03:56:31.620Z,42.6051,-111.4827,10,2.7,ml,,55,0.324,0.78,us,us2000bsv9,2017-12-07T20:00:06.040Z,"11km ESE of Soda Springs, Idaho",earthquake,2.4,2,0.059,38,reviewed,us,us
2017-09-03T03:56:09.100Z,42.643,-111.4944,10,2.6,ml,,48,0.315,0.44,us,us2000bsv7,2017-12-07T20:00:06.040Z,"9km E of Soda Springs, Idaho",earthquake,1.9,2,0.052,48,reviewed,us,us
2017-09-03T03:55:38.090Z,42.6144,-111.4487,10,2.5,ml,,57,0.297,0.68,us,us2000aesd,2017-12-07T20:00:06.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.7,2,0.049,54,reviewed,us,us
2017-09-03T03:30:54.240Z,42.6415,-111.4881,10,2.7,ml,,48,0.311,0.39,us,us2000bsvr,2017-12-07T20:00:05.040Z,"9km E of Soda Springs, Idaho",earthquake,2.6,2,0.055,44,reviewed,us,us
2017-09-03T03:30:04.590Z,42.6714,-111.5015,10,2.6,ml,,58,0.31,0.98,us,us2000aerl,2017-12-07T20:00:05.040Z,"8km ENE of Soda Springs, Idaho",earthquake,1.8,2,0.044,69,reviewed,us,us
2017-09-03T03:15:00.390Z,42.652,-111.4319,10,2.9,ml,,33,0.269,1.09,us,us2000aeqx,2017-12-07T20:00:05.040Z,"14km E of Soda Springs, Idaho",earthquake,2.8,2,0.039,86,reviewed,us,us
2017-09-03T03:09:50.570Z,42.6549,-111.5716,10,2.5,ml,,49,0.364,0.77,us,us2000aeqr,2017-12-07T20:00:05.040Z,"2km E of Soda Springs, Idaho",earthquake,3.9,2,0.046,63,reviewed,us,us
2017-09-03T02:47:50.640Z,42.6654,-111.4169,10,2.5,ml,,56,0.253,0.91,us,us2000aeq1,2017-12-07T20:00:05.040Z,"15km E of Soda Springs, Idaho",earthquake,3.5,0.8,0.041,80,reviewed,us,us
2017-09-03T02:44:01.680Z,42.6212,-111.4954,10,2.5,ml,,47,0.324,0.7,us,us2000aepy,2017-12-07T20:00:05.040Z,"9km ESE of Soda Springs, Idaho",earthquake,2.7,2,0.048,56,reviewed,us,us
2017-09-03T02:37:32.370Z,42.5888333,-111.441,6,2.5,ml,14,96,0.307,0.15,uu,uu60229447,2017-11-22T00:11:52.000Z,"15km ESE of Soda Springs, Idaho",earthquake,0.53,31.61,0.119,4,reviewed,uu,uu
2017-09-03T02:31:06.150Z,42.6128333,-111.4253333,5.89,2.82,md,9,155,0.284,0.24,uu,uu60014264,2017-12-11T22:52:57.080Z,"15km ESE of Soda Springs, Idaho",earthquake,1.49,31.61,0.205,5,reviewed,uu,uu
2017-09-03T02:29:23.290Z,42.636,-111.4812,10,4.1,mb,,24,0.309,1.15,us,us2000aepg,2017-12-07T20:00:05.040Z,"10km ESE of Soda Springs, Idaho",earthquake,1.9,2,0.107,24,reviewed,us,us
2017-09-03T02:16:04.100Z,42.6685,-111.4991,10,3.2,ml,,48,0.309,0.91,us,us2000aepa,2017-12-07T20:00:05.040Z,"8km E of Soda Springs, Idaho",earthquake,1.5,2,0.048,58,reviewed,us,us
2017-09-03T02:14:13.150Z,42.6564,-111.4099,10,3.3,ml,,64,0.252,0.82,us,us2000aep9,2017-12-07T20:00:05.040Z,"15km E of Soda Springs, Idaho",earthquake,3.1,2,0.052,48,reviewed,us,us
2017-09-03T02:13:15.750Z,42.6688,-111.4785,10,3,ml,,140,0.294,0.68,us,us1000bj4g,2017-12-07T20:00:05.040Z,"10km E of Soda Springs, Idaho",earthquake,2.1,2,0.077,22,reviewed,us,us
2017-09-03T02:12:21.270Z,42.6638,-111.4244,10,2.9,ml,,47,0.259,0.44,us,us2000ag7e,2017-12-07T20:00:05.040Z,"14km E of Soda Springs, Idaho",earthquake,4.6,2,0.045,66,reviewed,us,us
2017-09-03T02:11:36.790Z,42.6237,-111.3948,10,2.8,ml,,40,0.259,0.6,us,us2000aep2,2017-12-07T20:00:05.040Z,"17km E of Soda Springs, Idaho",earthquake,3.1,2,0.043,72,reviewed,us,us
2017-09-03T02:03:05.230Z,42.625,-111.5765,10,2.6,ml,,59,0.378,0.39,us,us2000bsuu,2017-12-07T20:00:05.040Z,"3km SE of Soda Springs, Idaho",earthquake,2.1,2,0.057,40,reviewed,us,us
2017-09-03T02:02:52.880Z,42.5973,-111.5656,10,2.5,ml,,48,0.382,0.95,us,us2000aenw,2017-12-07T20:00:05.040Z,"7km SSE of Soda Springs, Idaho",earthquake,4.1,2,0.156,5,reviewed,us,uu
2017-09-03T01:54:28.470Z,42.6222,-111.4964,3.78,2.9,ml,,31,0.325,0.7,us,us2000aenu,2017-12-07T20:00:05.040Z,"9km ESE of Soda Springs, Idaho",earthquake,1.4,7.3,0.038,90,reviewed,us,us
2017-09-03T01:50:59.760Z,42.6151,-111.5103,10,2.8,ml,,31,0.337,0.81,us,us2000aent,2017-12-07T20:00:05.040Z,"8km ESE of Soda Springs, Idaho",earthquake,1.6,2,0.038,90,reviewed,us,us
2017-09-03T01:38:13.000Z,42.6555,-111.4111,10,2.8,ml,,47,0.254,0.92,us,us2000aenl,2017-12-07T20:00:05.040Z,"15km E of Soda Springs, Idaho",earthquake,3.1,2,0.044,68,reviewed,us,us
2017-09-03T01:34:59.480Z,42.6275,-111.4658333,5.97,2.59,ml,11,183,0.3026,0.11,uu,uu60014029,2017-11-30T23:15:04.970Z,"11km ESE of Soda Springs, Idaho",earthquake,0.64,31.61,0.19,2,reviewed,uu,uu
2017-09-03T01:31:05.410Z,42.6327,-111.4792,10,2.8,ml,,127,0.309,0.78,us,us2000ag6j,2017-12-07T20:00:05.040Z,"10km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.071,26,reviewed,us,us
2017-09-03T01:30:19.340Z,42.657,-111.454,15.07,2.7,ml,,47,0.282,0.49,us,us2000aenj,2017-12-07T20:00:05.040Z,"12km E of Soda Springs, Idaho",earthquake,2.2,9.5,0.06,36,reviewed,us,us
2017-09-03T01:27:57.890Z,42.669,-111.4708,10,2.8,ml,,48,0.289,0.78,us,us2000aenh,2017-12-07T20:00:05.040Z,"11km E of Soda Springs, Idaho",earthquake,1.1,2,0.041,80,reviewed,us,us
2017-09-03T01:21:21.480Z,42.613,-111.4778,10,2.7,ml,,46,0.317,0.7,us,us2000aend,2017-12-07T20:00:05.040Z,"11km ESE of Soda Springs, Idaho",earthquake,2.1,2,0.042,76,reviewed,us,us
2017-09-03T01:16:45.960Z,42.6358,-111.4258,10,3.1,ml,,40,0.272,0.62,us,us2000aen9,2017-12-07T20:00:05.040Z,"14km E of Soda Springs, Idaho",earthquake,3.3,2,0.04,82,reviewed,us,us
2017-09-03T01:13:36.590Z,42.9634,-111.0462,10,3.3,ml,,124,0.201,0.81,us,us2000aen5,2017-12-07T20:00:05.040Z,"28km NNW of Afton, Wyoming",earthquake,3.1,2,0.049,54,reviewed,us,us
2017-09-03T01:10:37.600Z,42.6073,-111.4772,10,2.9,ml,,41,0.319,0.85,us,us2000aemw,2017-12-07T20:00:05.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.7,2,0.042,74,reviewed,us,us
2017-09-03T01:06:47.180Z,42.6269,-111.4705,10,2.7,ml,,51,0.306,1.14,us,us2000bvnv,2017-12-07T20:00:05.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.5,2,0.058,39,reviewed,us,us
2017-09-03T01:02:49.510Z,42.7005,-111.5026667,11.44,3.7,ml,10,202,0.3034,0.18,uu,uu60013589,2017-11-22T16:15:35.290Z,"9km ENE of Soda Springs, Idaho",earthquake,1.12,2.05,0.023,9,reviewed,uu,uu
2017-09-03T01:02:37.310Z,42.6006,-111.4695,10,3.5,ml,,46,0.318,0.67,us,us2000aemu,2017-12-07T20:00:05.040Z,"12km ESE of Soda Springs, Idaho",earthquake,3.3,2,0.047,60,reviewed,us,us
2017-09-03T01:01:58.920Z,42.6005,-111.4327,10,3.5,ml,,27,0.295,0.89,us,us2000aemj,2017-12-07T20:00:05.040Z,"15km ESE of Soda Springs, Idaho",earthquake,2.7,2,0.038,90,reviewed,us,us
2017-09-03T00:56:26.690Z,42.6556,-111.49,16.84,3.1,ml,,171,0.307,0.29,us,us2000bvfs,2017-12-07T20:00:05.040Z,"9km E of Soda Springs, Idaho",earthquake,3.6,10.3,0.085,18,reviewed,us,us
2017-09-03T00:55:18.180Z,42.6314,-111.4816,10,3,ml,,83,0.311,0.34,us,us2000bvfg,2017-12-07T20:00:05.040Z,"10km ESE of Soda Springs, Idaho",earthquake,1.4,2,0.091,16,reviewed,us,us
2017-09-03T00:54:43.260Z,42.5897,-111.4341,12.98,2.6,ml,,144,0.302,0.72,us,us1000bk01,2017-12-07T20:00:05.040Z,"15km ESE of Soda Springs, Idaho",earthquake,3.4,10.6,0.105,14,reviewed,us,us
2017-09-03T00:54:06.150Z,42.6292,-111.4734,8.94,3,ml,,82,0.306,0.5,us,us2000anlc,2017-12-07T20:00:05.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.8,11.5,0.059,38,reviewed,us,us
2017-09-03T00:52:14.150Z,42.6101,-111.4472,15.16,3,ml,,64,0.299,0.61,us,us2000bvf2,2017-12-07T20:00:05.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.2,9.6,0.071,26,reviewed,us,us
2017-09-03T00:50:56.440Z,42.6454,-111.4598,10,3.4,ml,,133,0.29,0.48,us,us2000al10,2017-12-07T20:00:05.040Z,"11km E of Soda Springs, Idaho",earthquake,1.5,2,0.091,16,reviewed,us,us
2017-09-03T00:50:03.350Z,42.6324,-111.4641,8.19,2.9,ml,,82,0.299,0.71,us,us2000awzp,2017-12-07T20:00:05.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.8,8.8,0.071,26,reviewed,us,us
2017-09-03T00:47:51.220Z,42.668,-111.5118,13.32,2.9,ml,,152,0.318,0.52,us,us2000bvw4,2017-12-07T20:00:05.040Z,"7km ENE of Soda Springs, Idaho",earthquake,2.5,10.7,0.085,18,reviewed,us,us
2017-09-03T00:47:02.940Z,42.6011,-111.4606,10,2.8,ml,,81,0.312,0.51,us,us2000ankr,2017-12-07T20:00:04.040Z,"13km ESE of Soda Springs, Idaho",earthquake,0.8,2,0.077,22,reviewed,us,us
2017-09-03T00:45:55.050Z,42.6656,-111.4477,9.43,3,ml,,58,0.274,0.22,us,us2000aen6,2017-12-07T20:00:04.040Z,"12km E of Soda Springs, Idaho",earthquake,2.3,11.4,0.053,46,reviewed,us,us
2017-09-03T00:44:38.490Z,42.6282,-111.4938,6.21,3.1,ml,,47,0.32,0.53,us,us2000aelu,2017-12-07T20:00:04.040Z,"9km ESE of Soda Springs, Idaho",earthquake,1.4,6,0.05,52,reviewed,us,us
2017-09-03T00:41:24.300Z,42.6272,-111.4629,9.95,3.4,ml,,71,0.3,0.57,us,us2000ah72,2017-12-07T20:00:04.040Z,"12km ESE of Soda Springs, Idaho",earthquake,2,10.8,0.081,20,reviewed,us,us
2017-09-03T00:39:48.290Z,42.6286,-111.4666,10,4.2,mwr,,56,0.302,0.47,us,us2000aelm,2017-12-07T20:00:04.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.5,2,0.039,63,reviewed,us,us
2017-09-03T00:38:13.800Z,42.6312,-111.4353,12.39,2.9,ml,,79,0.281,0.38,us,us2000aell,2017-12-07T20:00:04.040Z,"14km E of Soda Springs, Idaho",earthquake,1.7,10.1,0.064,32,reviewed,us,us
2017-09-03T00:32:12.020Z,42.5522,-111.4486,15.63,3.2,ml,,106,0.333,0.57,us,us2000aemp,2017-12-07T20:00:04.040Z,"17km SE of Soda Springs, Idaho",earthquake,2.5,10.4,0.061,35,reviewed,us,us
2017-09-03T00:31:53.560Z,42.6181,-111.4512,10.96,3,ml,,81,0.297,0.66,us,us2000aifh,2017-12-07T20:00:04.040Z,"13km ESE of Soda Springs, Idaho",earthquake,2,10.4,0.128,8,reviewed,us,us
2017-09-03T00:25:00.640Z,42.6314,-111.4672,13.4,3.4,ml,,56,0.301,0.6,us,us2000ael1,2017-12-07T20:00:04.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.7,11.2,0.049,54,reviewed,us,us
2017-09-03T00:24:29.310Z,42.6092,-111.4175,10,3.1,ml,,54,0.281,0.39,us,us2000aieu,2017-12-07T20:00:04.040Z,"16km ESE of Soda Springs, Idaho",earthquake,2.1,2,0.077,22,reviewed,us,us
2017-09-03T00:23:29.870Z,42.6644,-111.4871,10,2.5,ml,,80,0.302,0.6,us,us2000aiei,2017-12-07T20:00:04.040Z,"9km E of Soda Springs, Idaho",earthquake,1.8,2,0.074,24,reviewed,us,us
2017-09-03T00:21:49.560Z,42.6336,-111.4664,2.45,3.1,ml,,56,0.3,0.44,us,us2000aidv,2017-12-07T20:00:04.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.2,4.4,0.064,32,reviewed,us,us
2017-09-03T00:19:45.290Z,42.6159,-111.4517,3.65,3.5,ml,,96,0.299,0.26,us,us2000ag6h,2017-12-07T20:00:04.040Z,"13km ESE of Soda Springs, Idaho",earthquake,1.5,4.6,0.062,34,reviewed,us,us
2017-09-03T00:19:28.390Z,42.6281,-111.4633,7.38,3,ml,,138,0.3,0.32,us,us2000bvpd,2017-12-07T20:00:04.040Z,"11km ESE of Soda Springs, Idaho",earthquake,1.9,6.7,0.51,2,reviewed,us,uu
2017-09-03T00:18:36.960Z,42.5502,-111.3834,10,2.7,ml,,142,0.299,0.36,us,us2000bvp8,2017-12-07T20:00:04.040Z,"21km ESE of Soda Springs, Idaho",earthquake,1.8,2,0.091,16,reviewed,us,us
2017-09-03T00:17:13.610Z,42.6432,-111.4718,10,3.9,mwr,,129,0.299,0.64,us,us2000aekv,2018-01-26T03:50:47.213Z,"10km E of Soda Springs, Idaho",earthquake,2.8,2,,9,reviewed,us,slm
2017-09-03T00:16:38.040Z,42.6054,-111.4591,11.25,3.4,ml,,69,0.309,0.53,us,us2000ag6i,2017-12-07T20:00:04.040Z,"13km ESE of Soda Springs, Idaho",earthquake,2.4,9.2,0.069,28,reviewed,us,us
2017-09-03T00:16:01.780Z,42.5577,-111.4644,6.97,2.7,ml,,115,0.339,0.3,us,us1000bjhv,2017-12-07T20:00:04.040Z,"15km SE of Soda Springs, Idaho",earthquake,2,5.6,0.115,10,reviewed,us,us
2017-09-03T00:13:00.280Z,42.6541,-111.4529,10.99,2.9,ml,,81,0.282,0.65,us,us2000ah6j,2017-12-07T20:00:04.040Z,"12km E of Soda Springs, Idaho",earthquake,2.6,10.7,0.057,40,reviewed,us,us
2017-09-03T00:11:49.890Z,42.6343,-111.4649,6.76,3,ml,,154,0.298,0.52,us,us2000bvn2,2017-12-07T20:00:04.040Z,"11km E of Soda Springs, Idaho",earthquake,2,1.1,0.105,12,reviewed,us,us
2017-09-03T00:11:25.730Z,42.5832,-111.3925,11.2,2.9,ml,,62,0.282,0.49,us,us2000ah5y,2017-12-07T20:00:04.040Z,"19km ESE of Soda Springs, Idaho",earthquake,2.4,10.4,0.074,24,reviewed,us,us
2017-09-03T00:10:35.160Z,42.6461,-111.4223,4.84,2.8,ml,,95,0.265,0.32,us,us2000ah5p,2017-12-07T20:00:04.040Z,"14km E of Soda Springs, Idaho",earthquake,2,3.6,0.062,34,reviewed,us,us
2017-09-03T00:07:35.470Z,42.6571,-111.4319,2.18,2.9,ml,,147,0.267,0.46,us,us2000bvnn,2017-12-07T20:00:04.040Z,"14km E of Soda Springs, Idaho",earthquake,1.4,5.2,0.128,8,reviewed,us,us
2017-09-03T00:07:14.730Z,42.6868333,-111.4101667,0.95,3.4,ml,14,90,0.2414,0.24,uu,uu60229182,2017-09-29T19:49:22.460Z,"16km ENE of Soda Springs, Idaho",earthquake,0.66,3.64,0.127,9,reviewed,uu,uu
2017-09-03T00:07:14.510Z,42.6635,-111.3986,10.59,3.2,ml,,81,0.242,0.38,us,us2000aeks,2017-12-07T20:00:04.040Z,"16km E of Soda Springs, Idaho",earthquake,1.7,10.1,0.051,50,reviewed,us,us
